timestamp,temperature,humidity
2025-11-09 06:45:39.785311,22,83
2025-11-09 06:45:40.796831,24,32
2025-11-09 06:45:41.807742,22,42
2025-11-09 06:45:42.817623,24,63
2025-11-09 06:45:43.826765,22,50
2025-11-09 06:45:44.835968,25,38
2025-11-09 06:45:45.849566,18,66
2025-11-09 06:45:46.858328,29,61
2025-11-09 06:45:47.870357,19,73
2025-11-09 06:45:48.879964,24,81
2025-11-09 06:45:49.890089,19,74
2025-11-09 06:45:50.900085,25,78
2025-11-09 06:45:51.910912,23,31
2025-11-09 06:45:52.921352,29,49
2025-11-09 06:45:53.932722,31,49
2025-11-09 06:45:54.943992,34,51
2025-11-09 06:45:55.954502,22,37
2025-11-09 06:45:56.964264,23,35
2025-11-09 06:45:57.973557,25,89
2025-11-09 06:45:58.983667,26,76
2025-11-09 06:45:59.995935,19,83
2025-11-09 06:46:01.005799,22,57
2025-11-09 06:46:02.015927,32,36
2025-11-09 06:46:03.024742,23,30
2025-11-09 06:46:04.033740,18,33
2025-11-09 06:46:05.044228,26,83
2025-11-09 06:46:06.057354,23,80
2025-11-09 06:46:07.098175,23,55
2025-11-09 06:46:08.110183,30,82
2025-11-09 06:46:09.121940,29,89
2025-11-09 06:46:10.133451,19,36
2025-11-09 06:46:11.143840,28,54
2025-11-09 06:46:12.154227,22,72
2025-11-09 06:46:13.164742,28,51
2025-11-09 06:46:14.174672,33,54
2025-11-09 06:46:15.185396,26,78
2025-11-09 06:46:16.201049,32,46
2025-11-09 06:46:17.212393,31,37
2025-11-09 06:46:18.223240,23,70
2025-11-09 06:46:19.235062,27,30
2025-11-09 06:46:20.251278,27,50
2025-11-09 06:46:21.263845,18,41
2025-11-09 06:46:22.274540,19,83
2025-11-09 06:46:23.288066,20,82
2025-11-09 06:46:24.299906,32,74
2025-11-09 06:46:25.310210,19,59
2025-11-09 06:46:26.319370,27,47
2025-11-09 06:46:27.328825,24,46
2025-11-09 06:46:28.339666,23,69
2025-11-09 06:46:29.349935,25,87
2025-11-09 06:46:30.360516,25,42
2025-11-09 06:46:31.370503,24,61
2025-11-09 06:46:32.382312,31,66
2025-11-09 06:46:33.393561,31,72
2025-11-09 06:46:34.404275,32,36
2025-11-09 06:46:35.414936,21,55
2025-11-09 06:46:36.426016,22,83
2025-11-09 06:46:37.443478,27,65
2025-11-09 06:46:38.453738,24,40
2025-11-09 06:46:39.464291,32,64
2025-11-09 06:46:40.476148,24,66
2025-11-09 06:46:41.488128,21,72
2025-11-09 06:46:42.498564,28,81
2025-11-09 06:46:43.509474,32,69
2025-11-09 06:46:44.521446,29,79
2025-11-09 06:46:45.531848,20,69
2025-11-09 06:46:46.541727,22,70
2025-11-09 06:46:47.553533,24,46
2025-11-09 06:46:48.562553,24,88
2025-11-09 06:46:49.572068,26,58
2025-11-09 06:46:50.583173,22,72
2025-11-09 06:46:51.595740,20,70
2025-11-09 06:46:52.609108,28,77
2025-11-09 06:46:53.621491,19,59
2025-11-09 06:46:54.633310,19,88
2025-11-09 06:46:55.642997,25,84
2025-11-09 06:46:56.653276,33,59
2025-11-09 06:46:57.663224,26,35
2025-11-09 06:46:58.673454,22,73
2025-11-09 06:46:59.682362,34,76
2025-11-09 06:47:00.697791,26,86
2025-11-09 06:47:01.709412,31,83
2025-11-09 06:47:02.722068,21,85
2025-11-09 06:47:03.732336,34,37
2025-11-09 06:47:04.743981,34,30
2025-11-09 06:47:05.756176,33,80
2025-11-09 06:47:06.764583,34,30
2025-11-09 06:47:07.774165,25,49
2025-11-09 06:47:08.784019,21,41
2025-11-09 06:47:09.797181,31,51
2025-11-09 06:47:10.811077,19,45
2025-11-09 06:47:11.822592,33,57
2025-11-09 06:47:12.837775,22,74
2025-11-09 06:47:13.880655,20,71
2025-11-09 06:47:14.892493,31,34
2025-11-09 06:47:15.905366,26,70
2025-11-09 06:47:16.916848,31,78
2025-11-09 06:47:17.927847,21,79
2025-11-09 06:47:18.937396,23,48
2025-11-09 06:47:19.947945,26,71
2025-11-09 06:47:20.958159,24,73
2025-11-09 06:47:21.968387,24,47
2025-11-09 06:47:22.978292,20,52
2025-11-09 06:47:23.988571,30,31
2025-11-09 06:47:24.997901,20,67
2025-11-09 06:47:26.009849,26,64
2025-11-09 06:47:27.021024,28,64
2025-11-09 06:47:28.030174,26,66
2025-11-09 06:47:29.039934,30,66
2025-11-09 06:47:30.049894,19,53
2025-11-09 06:47:31.060143,24,51
2025-11-09 06:47:32.070617,21,75
2025-11-09 06:47:33.107757,28,50
2025-11-09 06:47:34.120867,32,86
2025-11-09 06:47:35.129935,32,35
2025-11-09 06:47:36.145813,21,72
2025-11-09 06:47:37.156863,24,33
2025-11-09 06:47:38.166321,21,77
2025-11-09 06:47:39.177322,18,75
2025-11-09 06:47:40.188381,21,86
2025-11-09 06:47:41.198994,34,70
2025-11-09 06:47:42.212434,25,33
2025-11-09 06:47:43.224617,33,33
2025-11-09 06:47:44.236027,25,50
2025-11-09 06:47:45.251051,25,42
2025-11-09 06:47:46.262366,18,59
2025-11-09 06:47:47.273015,28,47
2025-11-09 06:47:48.288373,21,60
2025-11-09 06:47:49.329970,32,68
2025-11-09 06:47:50.341922,33,33
2025-11-09 06:47:51.354804,23,41
2025-11-09 06:47:52.367748,22,86
2025-11-09 06:47:53.382934,28,30
2025-11-09 06:47:54.394561,26,88
2025-11-09 06:47:55.407004,34,76
2025-11-09 06:47:56.419474,33,70
2025-11-09 06:47:57.431996,27,67
2025-11-09 06:47:58.443072,29,46
2025-11-09 06:47:59.454520,32,87
2025-11-09 06:48:00.468914,18,65
2025-11-09 06:48:01.481256,30,51
2025-11-09 06:48:02.493697,21,43
2025-11-09 06:48:03.504636,18,63
2025-11-09 06:48:04.515240,34,74
2025-11-09 06:48:05.526279,34,37
2025-11-09 06:48:06.538384,30,73
2025-11-09 06:48:07.550778,23,89
2025-11-09 06:48:08.564452,25,81
2025-11-09 06:48:09.576753,18,30
2025-11-09 06:48:10.587445,23,78
2025-11-09 06:48:11.597631,32,38
2025-11-09 06:48:12.608971,27,37
2025-11-09 06:48:13.620486,24,73
2025-11-09 06:48:14.630386,26,47
2025-11-09 06:48:15.641214,21,56
2025-11-09 06:48:16.651142,31,71
2025-11-09 06:48:17.664218,18,85
2025-11-09 06:48:18.677594,25,89
2025-11-09 06:48:19.690259,33,80
2025-11-09 06:48:20.703033,25,39
2025-11-09 06:48:21.712713,24,62
2025-11-09 06:48:22.721942,22,58
2025-11-09 06:48:23.762163,20,80
2025-11-09 06:48:24.773515,32,35
2025-11-09 06:48:25.796527,25,70
2025-11-09 06:48:26.810308,19,60
2025-11-09 06:48:27.822799,21,59
2025-11-09 06:48:28.866860,33,70
2025-11-09 06:48:29.878007,31,54
2025-11-09 06:48:30.890912,24,71
2025-11-09 06:48:31.904072,24,54
2025-11-09 06:48:32.914852,34,86
2025-11-09 06:48:33.927193,28,51
2025-11-09 06:48:34.939337,32,34
2025-11-09 06:48:35.952361,30,39
2025-11-09 06:48:36.967797,18,74
2025-11-09 06:48:37.980390,26,70
2025-11-09 06:48:38.991153,29,67
2025-11-09 06:48:40.004311,28,80
2025-11-09 06:48:41.016325,19,81
2025-11-09 06:48:42.029310,18,47
2025-11-09 06:48:43.040382,30,67
2025-11-09 06:48:44.051387,24,54
2025-11-09 06:48:45.061050,31,85
2025-11-09 06:48:46.071815,26,44
2025-11-09 06:48:47.087469,21,70
2025-11-09 06:48:48.102057,34,86
2025-11-09 06:48:49.112200,33,54
2025-11-09 06:48:50.124250,26,62
2025-11-09 06:48:51.135344,30,68
2025-11-09 06:48:52.145036,27,70
2025-11-09 06:48:53.154359,30,56
2025-11-09 06:48:54.166184,20,82
2025-11-09 06:48:55.177518,21,59
2025-11-09 06:48:56.190955,29,81
2025-11-09 06:48:57.202384,24,86
2025-11-09 06:48:58.217131,30,45
2025-11-09 06:48:59.227893,26,76
2025-11-09 06:49:00.243960,27,57
2025-11-09 06:49:01.253470,22,64
2025-11-09 06:49:02.263785,22,58
2025-11-09 06:49:03.273767,33,54
2025-11-09 06:49:04.285817,26,81
2025-11-09 06:49:05.296325,29,35
2025-11-09 06:49:06.308061,18,86
2025-11-09 06:49:07.317740,23,31
2025-11-09 06:49:08.328648,26,66
2025-11-09 06:49:09.340066,32,62
2025-11-09 06:49:10.350704,25,36
2025-11-09 06:49:11.360377,18,79
2025-11-09 06:49:12.375404,21,64
2025-11-09 06:49:13.386991,31,72
2025-11-09 06:49:14.397720,34,67
2025-11-09 06:49:15.407408,23,83
2025-11-09 06:49:16.420341,28,63
2025-11-09 06:49:17.432355,30,49
2025-11-09 06:49:18.443175,34,35
2025-11-09 06:49:19.452300,21,68
2025-11-09 06:49:20.477710,32,77
2025-11-09 06:49:21.490567,21,67
2025-11-09 06:49:22.502258,29,47
2025-11-09 06:49:23.513277,19,48
2025-11-09 06:49:24.528307,18,80
2025-11-09 06:49:25.540208,23,87
2025-11-09 06:49:26.555797,18,89
2025-11-09 06:49:27.564538,24,45
2025-11-09 06:49:28.577980,20,54
2025-11-09 06:49:29.589027,19,42
2025-11-09 06:49:30.600001,30,86
2025-11-09 06:49:31.612761,22,51
2025-11-09 06:49:32.624821,23,64
2025-11-09 06:49:33.635402,19,49
2025-11-09 06:49:34.647106,20,72
2025-11-09 06:49:35.658420,24,32
2025-11-09 06:49:36.669580,19,73
2025-11-09 06:49:37.682346,27,39
2025-11-09 06:49:38.694194,23,55
2025-11-09 06:49:39.705698,25,84
2025-11-09 06:49:40.719466,29,59
2025-11-09 06:49:41.732214,22,51
2025-11-09 06:49:42.744304,31,85
2025-11-09 06:49:43.755690,21,88
2025-11-09 06:49:44.768357,19,44
2025-11-09 06:49:45.780499,27,86
2025-11-09 06:49:46.795574,27,36
2025-11-09 06:49:47.808122,22,75
2025-11-09 06:49:48.823880,34,43
2025-11-09 06:49:49.839598,23,38
2025-11-09 06:49:50.858469,31,54
2025-11-09 06:49:51.870550,28,44
2025-11-09 06:49:52.880161,29,42
2025-11-09 06:49:53.892251,32,61
2025-11-09 06:49:54.903219,23,86
2025-11-09 06:49:55.913208,23,36
2025-11-09 06:49:56.928065,30,85
2025-11-09 06:49:57.941715,21,72
2025-11-09 06:49:58.952973,29,87
2025-11-09 06:49:59.966628,29,62
2025-11-09 06:50:00.978184,31,67
2025-11-09 06:50:01.988117,26,69
2025-11-09 06:50:02.998181,24,77
2025-11-09 06:50:04.010339,30,31
2025-11-09 06:50:05.020502,34,77
2025-11-09 06:50:06.033643,22,78
2025-11-09 06:50:07.045065,19,49
2025-11-09 06:50:08.058402,24,44
2025-11-09 06:50:09.072506,25,38
2025-11-09 06:50:10.094899,29,39
2025-11-09 06:50:11.105784,25,67
2025-11-09 06:50:12.116551,34,54
2025-11-09 06:50:13.128091,33,70
2025-11-09 06:50:14.139700,33,88
2025-11-09 06:50:15.182705,31,49
2025-11-09 06:50:16.193458,26,42
2025-11-09 06:50:17.204003,21,32
2025-11-09 06:50:18.214288,30,50
2025-11-09 06:50:19.224689,26,39
2025-11-09 06:50:20.241648,22,68
2025-11-09 06:50:21.257312,24,83
2025-11-09 06:50:22.269235,32,88
2025-11-09 06:50:23.281258,34,43
2025-11-09 06:50:24.293559,27,65
2025-11-09 06:50:25.304046,32,83
2025-11-09 06:50:26.314468,33,64
2025-11-09 06:50:27.325477,33,33
2025-11-09 06:50:28.337635,25,79
2025-11-09 06:50:29.352669,23,79
2025-11-09 06:50:30.365498,21,63
2025-11-09 06:50:31.375640,23,76
2025-11-09 06:50:32.390234,25,30
2025-11-09 06:50:33.402799,20,57
2025-11-09 06:50:34.413733,23,30
2025-11-09 06:50:35.428060,33,79
2025-11-09 06:50:36.441249,21,42
2025-11-09 06:50:37.454813,25,70
2025-11-09 06:50:38.466671,18,89
2025-11-09 06:50:39.481143,23,62
2025-11-09 06:50:40.498687,18,46
2025-11-09 06:50:41.513981,28,75
2025-11-09 06:50:42.526737,20,81
2025-11-09 06:50:43.536743,19,67
2025-11-09 06:50:44.546907,34,45
2025-11-09 06:50:45.559252,33,61
2025-11-09 06:50:46.571150,20,41
2025-11-09 06:50:47.585291,30,88
2025-11-09 06:50:48.598434,26,74
2025-11-09 06:50:49.620586,26,32
2025-11-09 06:50:50.632752,26,86
2025-11-09 06:50:51.644709,28,30
2025-11-09 06:50:52.658544,31,34
2025-11-09 06:50:53.700007,33,70
2025-11-09 06:50:54.711669,25,88
2025-11-09 06:50:55.724402,19,84
2025-11-09 06:50:56.738959,23,85
2025-11-09 06:50:57.752931,31,88
2025-11-09 06:50:58.779597,28,53
2025-11-09 06:50:59.795191,24,78
2025-11-09 06:51:00.807273,29,37
2025-11-09 06:51:01.817900,31,88
2025-11-09 06:51:02.833938,24,60
2025-11-09 06:51:03.844675,33,51
2025-11-09 06:51:04.855824,23,88
2025-11-09 06:51:05.867858,27,86
2025-11-09 06:51:06.878950,24,47
2025-11-09 06:51:07.890777,28,83
2025-11-09 06:51:08.902500,31,38
2025-11-09 06:51:09.915244,23,50
2025-11-09 06:51:10.928204,27,54
2025-11-09 06:51:11.940651,33,70
2025-11-09 06:51:12.954265,29,41
2025-11-09 06:51:13.965519,32,66
2025-11-09 06:51:14.979737,33,52
2025-11-09 06:51:15.992844,23,87
2025-11-09 06:51:17.004373,20,34
2025-11-09 06:51:18.015936,19,80
2025-11-09 06:51:19.024977,28,85
2025-11-09 06:51:20.038662,24,44
2025-11-09 06:51:21.052418,31,60
2025-11-09 06:51:22.066459,33,76
2025-11-09 06:51:23.079552,19,39
2025-11-09 06:51:24.090609,27,38
2025-11-09 06:51:25.103351,31,39
2025-11-09 06:51:26.117410,19,42
2025-11-09 06:51:27.132133,33,46
2025-11-09 06:51:28.145057,34,73
2025-11-09 06:51:29.160897,29,62
2025-11-09 06:51:30.176729,30,51
2025-11-09 06:51:31.191209,26,36
2025-11-09 06:51:32.208841,26,82
2025-11-09 06:51:33.223992,24,66
2025-11-09 06:51:34.238260,32,70
2025-11-09 06:51:35.249608,29,56
2025-11-09 06:51:36.261940,25,82
2025-11-09 06:51:37.274949,22,36
2025-11-09 06:51:38.287662,19,59
2025-11-09 06:51:39.300314,23,65
2025-11-09 06:51:40.315533,28,56
2025-11-09 06:51:41.329472,26,72
2025-11-09 06:51:42.341453,27,52
2025-11-09 06:51:43.352461,23,50
2025-11-09 06:51:44.368003,29,38
2025-11-09 06:51:45.379739,32,44
2025-11-09 06:51:46.392605,24,51
2025-11-09 06:51:47.403690,26,52
2025-11-09 06:51:48.424956,25,73
2025-11-09 06:51:49.444416,20,83
2025-11-09 06:51:50.456298,18,67
2025-11-09 06:51:51.467753,24,55
2025-11-09 06:51:52.482088,20,72
2025-11-09 06:51:53.493676,30,65
2025-11-09 06:51:54.504962,25,45
2025-11-09 06:51:55.517210,26,42
2025-11-09 06:51:56.527576,22,80
2025-11-09 06:51:57.541211,22,87
2025-11-09 06:51:58.558745,25,54
2025-11-09 06:51:59.572068,28,59
2025-11-09 06:52:00.585283,21,47
2025-11-09 06:52:01.599220,18,41
2025-11-09 06:52:02.611659,27,53
2025-11-09 06:52:03.623267,31,71
2025-11-09 06:52:04.636172,18,37
2025-11-09 06:52:05.647998,19,68
2025-11-09 06:52:06.660270,28,45
2025-11-09 06:52:07.674445,25,61
2025-11-09 06:52:08.717018,23,72
2025-11-09 06:52:09.731719,33,85
2025-11-09 06:52:10.745974,19,71
2025-11-09 06:52:11.759576,30,79
2025-11-09 06:52:12.792178,26,68
2025-11-09 06:52:13.805182,26,55
2025-11-09 06:52:14.818526,22,83
2025-11-09 06:52:15.839042,30,77
2025-11-09 06:52:16.855156,24,56
2025-11-09 06:52:17.898844,18,88
2025-11-09 06:52:18.912846,32,38
2025-11-09 06:52:19.925745,26,55
2025-11-09 06:52:20.940318,29,55
2025-11-09 06:52:21.957263,29,58
2025-11-09 06:52:22.973555,27,61
2025-11-09 06:52:23.986989,26,34
2025-11-09 06:52:24.999017,20,39
2025-11-09 06:52:26.012196,21,53
2025-11-09 06:52:27.024481,25,89
2025-11-09 06:52:28.037248,24,62
2025-11-09 06:52:29.048763,19,32
2025-11-09 06:52:30.064029,22,45
2025-11-09 06:52:31.079293,19,42
2025-11-09 06:52:32.092213,33,50
2025-11-09 06:52:33.103863,23,30
2025-11-09 06:52:34.116740,28,54
2025-11-09 06:52:35.129679,21,38
2025-11-09 06:52:36.142237,34,73
2025-11-09 06:52:37.152577,34,62
2025-11-09 06:52:38.165012,29,42
2025-11-09 06:52:39.179245,20,86
2025-11-09 06:52:40.191072,19,37
2025-11-09 06:52:41.203400,30,60
2025-11-09 06:52:42.216589,20,51
2025-11-09 06:52:43.232212,30,39
2025-11-09 06:52:44.245276,33,89
2025-11-09 06:52:45.257778,24,67
2025-11-09 06:52:46.271373,34,47
2025-11-09 06:52:47.283653,31,69
2025-11-09 06:52:48.296357,19,74
2025-11-09 06:52:49.310550,18,65
2025-11-09 06:52:50.325865,22,85
2025-11-09 06:52:51.339744,21,38
2025-11-09 06:52:52.351358,18,61
2025-11-09 06:52:53.362537,34,62
2025-11-09 06:52:54.375320,20,62
2025-11-09 06:52:55.386886,30,85
2025-11-09 06:52:56.433613,32,53
2025-11-09 06:52:57.445398,18,75
2025-11-09 06:52:58.457849,29,74
2025-11-09 06:52:59.469615,29,37
2025-11-09 06:53:00.511217,27,80
2025-11-09 06:53:01.523322,34,43
2025-11-09 06:53:02.538257,28,79
2025-11-09 06:53:03.554727,20,38
2025-11-09 06:53:04.567816,21,65
2025-11-09 06:53:05.588373,20,58
2025-11-09 06:53:06.598361,28,51
2025-11-09 06:53:07.611653,28,39
2025-11-09 06:53:08.622736,33,63
2025-11-09 06:53:09.636668,31,43
2025-11-09 06:53:10.649516,24,50
2025-11-09 06:53:11.660019,28,63
2025-11-09 06:53:12.671324,20,41
2025-11-09 06:53:13.684851,26,77
2025-11-09 06:53:14.695434,25,89
2025-11-09 06:53:15.704852,34,70
2025-11-09 06:53:16.715832,22,79
2025-11-09 06:53:17.727345,29,58
2025-11-09 06:53:18.759105,30,41
2025-11-09 06:53:19.773114,25,36
2025-11-09 06:53:20.784995,21,40
2025-11-09 06:53:21.796548,25,71
2025-11-09 06:53:22.819819,21,52
2025-11-09 06:53:23.834986,26,52
2025-11-09 06:53:24.846662,21,43
2025-11-09 06:53:25.856223,27,79
2025-11-09 06:53:26.870514,20,81
2025-11-09 06:53:27.885382,22,83
2025-11-09 06:53:28.899942,30,37
2025-11-09 06:53:29.913512,25,50
2025-11-09 06:53:30.924547,33,88
2025-11-09 06:53:31.937922,30,42
2025-11-09 06:53:32.949873,33,66
2025-11-09 06:53:33.963010,31,30
2025-11-09 06:53:34.975683,29,61
2025-11-09 06:53:35.991190,19,52
2025-11-09 06:53:37.004659,20,56
2025-11-09 06:53:38.018700,19,62
2025-11-09 06:53:39.033422,21,83
2025-11-09 06:53:40.046683,28,78
2025-11-09 06:53:41.065517,22,57
2025-11-09 06:53:42.079112,30,86
2025-11-09 06:53:43.094461,21,63
2025-11-09 06:53:44.108651,21,54
2025-11-09 06:53:45.121000,33,43
2025-11-09 06:53:46.138458,22,66
2025-11-09 06:53:47.152667,20,35
2025-11-09 06:53:48.166727,23,79
2025-11-09 06:53:49.178342,31,42
2025-11-09 06:53:50.189070,32,74
2025-11-09 06:53:51.201849,24,62
2025-11-09 06:53:52.212746,27,57
2025-11-09 06:53:53.223827,22,40
2025-11-09 06:53:54.237707,28,56
2025-11-09 06:53:55.250468,23,69
2025-11-09 06:53:56.266824,26,79
2025-11-09 06:53:57.280370,25,51
2025-11-09 06:53:58.291623,21,56
2025-11-09 06:53:59.305779,28,38
2025-11-09 06:54:00.316792,18,64
2025-11-09 06:54:01.330119,28,88
2025-11-09 06:54:02.344733,20,57
2025-11-09 06:54:03.358299,30,42
2025-11-09 06:54:04.372698,18,59
2025-11-09 06:54:05.385422,28,36
2025-11-09 06:54:06.398498,34,64
2025-11-09 06:54:07.410882,18,87
2025-11-09 06:54:08.422751,20,67
2025-11-09 06:54:09.436984,33,49
2025-11-09 06:54:10.452307,27,56
2025-11-09 06:54:11.469943,21,74
2025-11-09 06:54:12.482718,22,37
2025-11-09 06:54:13.494603,31,83
2025-11-09 06:54:14.507166,30,37
2025-11-09 06:54:15.519387,30,74
2025-11-09 06:54:16.530831,27,50
2025-11-09 06:54:17.544136,26,89
2025-11-09 06:54:18.554949,31,30
2025-11-09 06:54:19.574864,18,54
2025-11-09 06:54:20.587659,24,40
2025-11-09 06:54:21.599538,23,33
2025-11-09 06:54:22.613613,30,45
2025-11-09 06:54:23.626071,22,50
2025-11-09 06:54:24.670001,21,69
2025-11-09 06:54:25.682996,32,49
2025-11-09 06:54:26.698054,20,53
2025-11-09 06:54:27.709555,30,87
2025-11-09 06:54:28.722254,27,77
2025-11-09 06:54:29.735468,23,53
2025-11-09 06:54:30.751283,26,41
2025-11-09 06:54:31.766699,28,32
2025-11-09 06:54:32.778122,22,46
2025-11-09 06:54:33.788747,33,30
2025-11-09 06:54:34.802389,25,68
2025-11-09 06:54:35.814837,27,54
2025-11-09 06:54:36.831234,27,70
2025-11-09 06:54:37.843299,28,76
2025-11-09 06:54:38.857122,18,58
2025-11-09 06:54:39.870079,22,61
2025-11-09 06:54:40.883789,28,52
2025-11-09 06:54:41.898956,21,82
2025-11-09 06:54:42.913121,30,67
2025-11-09 06:54:43.926755,27,77
2025-11-09 06:54:44.940879,26,38
2025-11-09 06:54:45.953113,33,80
2025-11-09 06:54:46.966152,29,82
2025-11-09 06:54:47.979373,20,59
2025-11-09 06:54:48.989394,19,65
2025-11-09 06:54:49.999466,22,50
2025-11-09 06:54:51.011637,19,46
2025-11-09 06:54:52.022527,18,88
2025-11-09 06:54:53.037345,32,74
2025-11-09 06:54:54.055499,31,84
2025-11-09 06:54:55.070521,33,65
2025-11-09 06:54:56.082190,24,33
2025-11-09 06:54:57.096819,21,50
2025-11-09 06:54:58.109744,27,44
2025-11-09 06:54:59.121876,28,31
2025-11-09 06:55:00.134158,28,34
2025-11-09 06:55:01.147708,34,57
2025-11-09 06:55:02.159676,23,70
2025-11-09 06:55:03.196101,27,68
2025-11-09 06:55:04.208214,31,73
2025-11-09 06:55:05.222754,18,66
2025-11-09 06:55:06.234176,20,68
2025-11-09 06:55:07.247402,22,59
2025-11-09 06:55:08.259383,27,53
2025-11-09 06:55:09.272455,25,53
2025-11-09 06:55:10.285404,18,46
2025-11-09 06:55:11.298449,32,83
2025-11-09 06:55:12.310450,31,48
2025-11-09 06:55:13.323231,34,49
2025-11-09 06:55:14.336558,34,61
2025-11-09 06:55:15.348847,30,74
2025-11-09 06:55:16.363379,22,68
2025-11-09 06:55:17.375450,31,74
2025-11-09 06:55:18.387037,30,35
2025-11-09 06:55:19.400427,22,32
2025-11-09 06:55:20.411820,32,45
2025-11-09 06:55:21.424087,25,38
2025-11-09 06:55:22.439444,27,33
2025-11-09 06:55:23.454606,29,85
2025-11-09 06:55:24.467911,26,49
2025-11-09 06:55:25.478682,26,30
2025-11-09 06:55:26.491180,34,33
2025-11-09 06:55:27.504470,27,57
2025-11-09 06:55:28.517057,27,61
2025-11-09 06:55:29.528263,32,81
2025-11-09 06:55:30.541934,27,41
2025-11-09 06:55:31.559527,33,68
2025-11-09 06:55:32.572019,28,69
2025-11-09 06:55:33.583782,23,74
2025-11-09 06:55:34.597750,24,41
2025-11-09 06:55:35.612951,26,31
2025-11-09 06:55:36.623997,25,75
2025-11-09 06:55:37.636298,29,48
2025-11-09 06:55:38.648025,25,79
2025-11-09 06:55:39.660153,30,76
2025-11-09 06:55:40.671452,31,70
2025-11-09 06:55:41.685226,33,34
2025-11-09 06:55:42.719850,31,49
2025-11-09 06:55:43.732734,22,65
2025-11-09 06:55:44.746477,22,30
2025-11-09 06:55:45.758912,26,41
2025-11-09 06:55:46.771190,23,69
2025-11-09 06:55:47.783486,27,49
2025-11-09 06:55:48.797146,29,63
2025-11-09 06:55:49.812364,32,31
2025-11-09 06:55:50.827610,22,83
2025-11-09 06:55:51.838564,24,33
2025-11-09 06:55:52.849322,19,72
2025-11-09 06:55:53.862960,23,48
2025-11-09 06:55:54.909157,26,57
2025-11-09 06:55:55.922890,21,84
2025-11-09 06:55:56.936471,30,85
2025-11-09 06:55:57.948658,18,51
2025-11-09 06:55:58.961356,23,43
2025-11-09 06:55:59.975201,19,44
2025-11-09 06:56:00.988501,25,34
2025-11-09 06:56:02.003014,26,31
2025-11-09 06:56:03.016542,29,67
2025-11-09 06:56:04.028736,21,57
2025-11-09 06:56:05.040841,30,43
2025-11-09 06:56:06.053306,18,46
2025-11-09 06:56:07.068255,23,63
2025-11-09 06:56:08.081420,19,41
2025-11-09 06:56:09.094980,18,62
2025-11-09 06:56:10.110007,18,89
2025-11-09 06:56:11.123576,25,64
2025-11-09 06:56:12.138446,34,31
2025-11-09 06:56:13.150973,29,45
2025-11-09 06:56:14.165494,24,70
2025-11-09 06:56:15.178710,25,71
2025-11-09 06:56:16.216873,19,53
2025-11-09 06:56:17.229564,29,45
2025-11-09 06:56:18.243123,18,88
2025-11-09 06:56:19.260285,18,88
2025-11-09 06:56:20.275101,18,47
2025-11-09 06:56:21.286442,34,82
2025-11-09 06:56:22.298795,30,70
2025-11-09 06:56:23.312864,22,43
2025-11-09 06:56:24.329195,34,72
2025-11-09 06:56:25.344558,34,66
2025-11-09 06:56:26.357584,22,58
2025-11-09 06:56:27.369833,29,53
2025-11-09 06:56:28.382440,22,66
2025-11-09 06:56:29.396024,31,31
2025-11-09 06:56:30.437877,26,30
2025-11-09 06:56:31.453035,19,34
2025-11-09 06:56:32.467493,29,56
2025-11-09 06:56:33.479917,25,69
2025-11-09 06:56:34.516155,30,34
2025-11-09 06:56:35.527378,25,30
2025-11-09 06:56:36.538508,26,49
2025-11-09 06:56:37.550207,24,55
2025-11-09 06:56:38.563493,21,86
2025-11-09 06:56:39.574727,23,38
2025-11-09 06:56:40.588063,31,41
2025-11-09 06:56:41.599098,20,69
2025-11-09 06:56:42.611716,27,66
2025-11-09 06:56:43.625942,34,63
2025-11-09 06:56:44.639777,23,89
2025-11-09 06:56:45.653644,23,59
2025-11-09 06:56:46.675641,22,51
2025-11-09 06:56:47.686420,23,73
2025-11-09 06:56:48.701162,28,78
2025-11-09 06:56:49.719066,26,68
2025-11-09 06:56:50.730757,20,64
2025-11-09 06:56:51.744212,19,75
2025-11-09 06:56:52.759976,33,51
2025-11-09 06:56:53.772486,25,51
2025-11-09 06:56:54.783837,30,61
2025-11-09 06:56:55.795674,21,71
2025-11-09 06:56:56.806992,24,78
2025-11-09 06:56:57.819499,20,59
2025-11-09 06:56:58.830854,28,78
2025-11-09 06:56:59.843339,33,59
2025-11-09 06:57:00.859341,33,60
2025-11-09 06:57:01.870102,24,85
2025-11-09 06:57:02.883626,21,78
2025-11-09 06:57:03.897825,34,83
2025-11-09 06:57:04.910602,21,82
2025-11-09 06:57:05.922154,34,69
2025-11-09 06:57:06.935959,27,34
2025-11-09 06:57:07.947963,23,79
2025-11-09 06:57:08.965095,25,35
2025-11-09 06:57:09.985500,18,43
2025-11-09 06:57:10.998160,25,62
2025-11-09 06:57:12.011308,26,78
2025-11-09 06:57:13.024968,31,31
2025-11-09 06:57:14.063319,20,67
2025-11-09 06:57:15.075575,21,46
2025-11-09 06:57:16.086811,30,55
2025-11-09 06:57:17.099048,28,44
2025-11-09 06:57:18.143204,24,48
2025-11-09 06:57:19.158462,25,79
2025-11-09 06:57:20.173738,26,64
2025-11-09 06:57:21.187807,25,30
2025-11-09 06:57:22.227827,22,70
2025-11-09 06:57:23.243772,22,50
2025-11-09 06:57:24.258290,22,70
2025-11-09 06:57:25.269631,29,58
2025-11-09 06:57:26.281871,27,45
2025-11-09 06:57:27.294952,31,84
